time, open, high, low, close, Signal, Status, Target, StopLoss, Buy_Price, Trade_date, Trade status, Flag, Trade_type, Sell_Price
2020-11-13T04:16:00Z,12626.2,12631.8,12625.25,12631.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:17:00Z,12630.55,12634,12629.15,12630.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:18:00Z,12630.9,12640.55,12630.7,12632.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:19:00Z,12632,12633.05,12626.65,12631.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:20:00Z,12631.2,12631.45,12626.3,12627.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:21:00Z,12627.05,12631.6,12625.8,12631.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:22:00Z,12631.15,12637.4,12631.15,12635.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:23:00Z,12635.9,12637.4,12631.05,12631.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:24:00Z,12629.45,12631.8,12629.35,12631.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:25:00Z,12631.65,12641.9,12631.65,12637.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:26:00Z,12637.25,12639.85,12635.7,12638.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:27:00Z,12639.25,12641.3,12633.35,12640.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:28:00Z,12640.05,12644.8,12639.25,12644.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:29:00Z,12645.65,12646.85,12639.3,12640.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:30:00Z,12641.15,12643.55,12635.9,12636.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:31:00Z,12636.45,12637.65,12632.15,12635.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:32:00Z,12635.45,12642.1,12634.9,12642.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:33:00Z,12642.5,12653.6,12641.5,12652.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:34:00Z,12651.55,12654.6,12645.6,12646.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:35:00Z,12646.4,12656.25,12646.4,12655.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:36:00Z,12656.6,12659.6,12655.35,12655.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:37:00Z,12655.55,12655.55,12647.45,12649.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:38:00Z,12650.75,12652.75,12650.1,12651.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:39:00Z,12651.1,12653.2,12648.6,12648.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:40:00Z,12648.85,12649.75,12643.75,12649.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:41:00Z,12648.55,12651.2,12645.8,12646.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:42:00Z,12645.6,12647.3,12641,12643, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:43:00Z,12643.35,12647.1,12643.25,12645.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:44:00Z,12645.55,12654.45,12645.55,12652, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:45:00Z,12652.75,12658.8,12651.3,12658.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:46:00Z,12658.6,12669.65,12657.85,12665.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:47:00Z,12665.4,12667.6,12663.2,12665.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:48:00Z,12665.5,12680.55,12665.5,12678.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:49:00Z,12677.05,12678.25,12671.45,12673, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:50:00Z,12672.75,12680.85,12672.75,12673.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:51:00Z,12673.55,12677.6,12668.3,12676.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:52:00Z,12676.1,12690.55,12676.1,12689.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:53:00Z,12689.2,12690.95,12685.6,12687.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:54:00Z,12687.45,12728,12687.1,12725.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:55:00Z,12729.85,12735.95,12713.75,12716.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:56:00Z,12716.95,12721.6,12713.95,12715.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:57:00Z,12715.05,12716.45,12704,12706.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:58:00Z,12707.25,12710.1,12701.25,12701.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T04:59:00Z,12701.8,12714.05,12701.75,12713.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:00:00Z,12712,12715.85,12703.3,12706.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:01:00Z,12707.15,12709.25,12704.95,12708.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:02:00Z,12708.45,12709.6,12701.6,12702.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:03:00Z,12702.35,12703,12700,12701.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:04:00Z,12701.95,12711,12698.65,12711, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:05:00Z,12710,12711.65,12707.25,12708.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:06:00Z,12708.4,12708.95,12701.85,12701.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:07:00Z,12702.1,12703.6,12699.35,12700.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:08:00Z,12701,12701.95,12696.5,12699.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:09:00Z,12700.1,12707.85,12700.1,12707.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:10:00Z,12707.95,12708.85,12701.3,12701.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:11:00Z,12701.45,12703.45,12698.75,12699.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:12:00Z,12700.65,12701.95,12696.5,12700.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:13:00Z,12700.6,12702.15,12696.15,12698.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:14:00Z,12698.45,12701.45,12696.75,12700.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:15:00Z,12699.45,12701.25,12694.5,12701.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:16:00Z,12701.55,12714.5,12701.55,12712.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:17:00Z,12712.35,12715.75,12711.95,12712.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:18:00Z,12712.75,12713.25,12709.9,12711.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:19:00Z,12711.5,12711.75,12704.65,12705.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:20:00Z,12705.65,12705.65,12696.55,12696.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:21:00Z,12696.85,12697.55,12688.65,12688.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:22:00Z,12689.35,12691.65,12687.45,12688.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:23:00Z,12688.4,12688.55,12685.65,12686.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:24:00Z,12687.5,12687.5,12680.25,12685, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:25:00Z,12685.05,12690.3,12683.9,12688.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:26:00Z,12688.95,12688.95,12679.2,12682.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:27:00Z,12682.15,12694.95,12682.15,12694.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:28:00Z,12694.25,12698.85,12693.45,12698.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:29:00Z,12699.3,12701.6,12698.15,12698.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:30:00Z,12698.55,12699,12692.05,12692.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:31:00Z,12692.4,12694.35,12688.85,12688.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:32:00Z,12689,12689.2,12687.35,12687.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:33:00Z,12688.1,12696.5,12685.65,12696.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:34:00Z,12700.45,12707.6,12699.15,12706.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:35:00Z,12705.8,12708.95,12705.4,12706.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:36:00Z,12706.65,12706.65,12700.6,12705.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:37:00Z,12705.55,12706.75,12698.5,12700.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:38:00Z,12700.7,12704.35,12699.35,12703.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:39:00Z,12703.4,12703.95,12700.3,12702.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:40:00Z,12701.85,12703.7,12696.5,12698.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:41:00Z,12698.75,12702.1,12694.85,12701.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:42:00Z,12701.55,12702.9,12698.35,12699.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:43:00Z,12699.5,12703.65,12698.75,12703.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:44:00Z,12703.35,12703.35,12698.45,12700.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:45:00Z,12701.25,12701.25,12695.1,12695.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:46:00Z,12696.65,12696.7,12692.55,12694.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:47:00Z,12694.15,12699.45,12693.15,12698.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:48:00Z,12698.75,12698.75,12691.75,12693.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:49:00Z,12694.1,12695.9,12693.65,12694.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:50:00Z,12694.4,12697.3,12693.45,12696.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:51:00Z,12696.65,12698.6,12696.3,12697.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:52:00Z,12697.15,12705.65,12697.1,12704.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:53:00Z,12704.25,12704.25,12697.45,12697.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:54:00Z,12698.15,12702.75,12698.15,12698.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:55:00Z,12698.9,12698.9,12685.15,12687.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:56:00Z,12687.8,12687.8,12681.45,12683.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:57:00Z,12682.6,12684.1,12678.7,12683.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:58:00Z,12683.1,12683.6,12675.95,12678.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T05:59:00Z,12677.8,12678.05,12669.2,12669.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:00:00Z,12669.6,12670.1,12661.7,12669, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:01:00Z,12668.45,12677.9,12668.25,12675.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:02:00Z,12677.1,12677.7,12674.85,12676.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:03:00Z,12677.25,12683.1,12677.25,12682.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:04:00Z,12681.15,12685.4,12678.55,12685.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:05:00Z,12684.75,12688.15,12684.75,12687.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:06:00Z,12687.4,12687.4,12679.3,12680.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:07:00Z,12681.05,12681.05,12676.25,12678.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:08:00Z,12678.6,12683.2,12676.45,12683.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:09:00Z,12682.55,12684.2,12679.85,12682.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:10:00Z,12682.5,12685.85,12680.75,12681.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:11:00Z,12680.75,12681.75,12679.05,12681.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:12:00Z,12681.7,12684.05,12679.5,12682.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:13:00Z,12682.8,12682.95,12677.1,12679.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:14:00Z,12679.75,12681.1,12679,12679.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:15:00Z,12680.25,12683.5,12680.1,12683.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:16:00Z,12683.3,12684.05,12675.9,12676.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:17:00Z,12677.25,12677.35,12674.15,12675, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:18:00Z,12675.35,12676.25,12670.5,12675.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:19:00Z,12675.85,12678.1,12675.85,12676.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:20:00Z,12676.9,12685.8,12676.2,12685.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:21:00Z,12686.15,12691.5,12685.9,12688, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:22:00Z,12687.2,12687.55,12683.2,12684.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:23:00Z,12684.4,12689.75,12683.55,12689.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:24:00Z,12689.65,12692.25,12689.65,12690.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:25:00Z,12690.25,12690.3,12685,12686.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:26:00Z,12686.05,12691.15,12684.9,12691.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:27:00Z,12691.1,12691.1,12687.35,12687.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:28:00Z,12687.75,12687.75,12684.5,12685.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:29:00Z,12685.75,12689.15,12682.65,12684, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:30:00Z,12684.8,12686.8,12680.85,12681.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:31:00Z,12680.35,12682.2,12679.6,12681.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:32:00Z,12681.85,12684.35,12681.35,12684.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:33:00Z,12684.15,12688.5,12683.75,12688.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:34:00Z,12688.2,12690.2,12687.9,12688.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:35:00Z,12688.2,12689.8,12684.7,12688.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:36:00Z,12688.95,12692.5,12687.2,12691.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:37:00Z,12691.95,12692.7,12690.2,12690.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:38:00Z,12691.4,12696.3,12690.75,12694.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:39:00Z,12694,12699.8,12694,12699.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:40:00Z,12698.9,12701.3,12697.6,12697.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:41:00Z,12697.5,12698.2,12694.05,12695.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:42:00Z,12695.05,12697.3,12693.8,12696.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:43:00Z,12695.5,12695.5,12691.05,12691.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:44:00Z,12691.7,12695.2,12689.75,12690, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:45:00Z,12690.15,12692.45,12685.6,12685.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:46:00Z,12686.25,12686.25,12673.65,12673.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:47:00Z,12672.6,12677.45,12672.6,12673.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:48:00Z,12672.75,12675.15,12665.8,12675.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:49:00Z,12674.9,12675.95,12673.8,12675.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:50:00Z,12675.8,12675.8,12667.55,12668.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:51:00Z,12667.95,12670.2,12667,12669.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:52:00Z,12669.5,12675.7,12669.1,12675.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:53:00Z,12675.1,12678.75,12674.35,12676.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:54:00Z,12675.4,12675.95,12670.1,12672.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:55:00Z,12672.25,12675,12671.3,12674.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:56:00Z,12674.95,12675.95,12672.7,12675.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:57:00Z,12676.05,12680.2,12675.85,12676.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:58:00Z,12676.1,12677.75,12675.65,12677.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T06:59:00Z,12677.3,12677.3,12671.15,12671.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:00:00Z,12671.5,12671.5,12663.55,12663.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:01:00Z,12663.85,12671,12663.35,12671, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:02:00Z,12670.85,12680.35,12670.85,12678.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:03:00Z,12679.3,12679.4,12674.3,12674.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:04:00Z,12674.6,12676.3,12673.05,12674.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:05:00Z,12674.35,12674.35,12670.15,12670.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:06:00Z,12671.7,12671.7,12668,12669.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:07:00Z,12669.7,12672.55,12668.9,12671.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:08:00Z,12671.15,12672.8,12669.65,12670.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:09:00Z,12670.35,12674.8,12669.9,12674.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:10:00Z,12673.95,12674.2,12667.6,12667.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:11:00Z,12667.7,12668,12661.6,12662.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:12:00Z,12662.5,12664.95,12661.7,12664.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:13:00Z,12664.25,12668.55,12663.35,12668.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:14:00Z,12668.45,12668.45,12663,12663, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:15:00Z,12663.25,12663.45,12653.15,12659, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:16:00Z,12659.2,12661.75,12658.6,12660.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:17:00Z,12660.5,12664.05,12659.9,12662.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:18:00Z,12662.85,12667.35,12662.25,12667.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:19:00Z,12667.25,12667.7,12663.65,12665.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:20:00Z,12665.75,12671.3,12665.6,12670.35, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:21:00Z,12670.75,12682.15,12670.75,12681.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:22:00Z,12681.6,12682.3,12678.15,12678.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:23:00Z,12678.45,12680.7,12675.85,12680, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:24:00Z,12679.65,12683.5,12679.35,12683.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:25:00Z,12682.75,12687.4,12677.5,12677.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:26:00Z,12678.85,12680.25,12676.05,12678.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:27:00Z,12678.55,12678.65,12673.5,12674.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:28:00Z,12675,12676.25,12672.75,12676.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:29:00Z,12676.3,12677.5,12674.85,12675.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:30:00Z,12675.15,12676.95,12674.2,12676.45, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:31:00Z,12676.75,12683.05,12676.75,12681.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:32:00Z,12681.15,12685,12679.5,12683.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:33:00Z,12686.35,12692.75,12685.5,12689.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:34:00Z,12689.6,12689.6,12682.2,12682.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:35:00Z,12682.25,12691.55,12681,12688.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:36:00Z,12689,12689,12681.3,12684.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:37:00Z,12684.25,12685.05,12682.7,12684.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:38:00Z,12684.65,12684.65,12681.2,12682.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:39:00Z,12682.85,12684.5,12682.2,12683.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:40:00Z,12683.6,12687.3,12682.55,12685, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:41:00Z,12684.25,12686,12681.75,12681.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:42:00Z,12682.15,12684.8,12681.35,12684.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:43:00Z,12684.05,12689.55,12684,12688.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:44:00Z,12688.8,12691.1,12685.6,12691.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:45:00Z,12691.3,12692.2,12686.45,12688.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:46:00Z,12688.15,12688.85,12683.55,12683.85, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:47:00Z,12683.8,12683.8,12673.15,12675.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:48:00Z,12676.85,12676.85,12671.35,12673.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:49:00Z,12673.8,12674.75,12671.45,12673.3, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:50:00Z,12672.9,12677.85,12672.45,12676.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:51:00Z,12676.35,12677,12674.25,12677, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:52:00Z,12676.45,12679,12676.45,12677, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:53:00Z,12676.85,12677.2,12674.35,12675.15, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:54:00Z,12674.9,12678.55,12674.9,12677.65, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:55:00Z,12677.5,12680.45,12676.75,12676.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:56:00Z,12677.8,12677.8,12671.7,12672.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:57:00Z,12673.5,12681.2,12673.1,12680.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:58:00Z,12680.1,12687.3,12680.1,12687.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T07:59:00Z,12689.7,12690.15,12685.9,12687.4, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:00:00Z,12688,12688.1,12680.95,12680.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:01:00Z,12681.25,12686.7,12679.95,12686.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:02:00Z,12686.3,12692.8,12685.85,12689.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:03:00Z,12689.15,12689.55,12687.05,12688.1, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:04:00Z,12688.15,12688.65,12684,12684.9, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:05:00Z,12685.1,12686.25,12677.55,12677.55, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:06:00Z,12677.25,12679.05,12673.85,12675.95, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:07:00Z,12676.55,12677.15,12673.6,12674.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:08:00Z,12673.85,12673.95,12669.75,12671.6, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:09:00Z,12672.25,12675.85,12670.75,12674.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:10:00Z,12674.3,12674.3,12669.95,12670.75, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:11:00Z,12670.05,12674.5,12669.7,12674.5, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:12:00Z,12674.05,12678.8,12672.75,12677.8, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:13:00Z,12678.1,12681.85,12674.65,12675.25, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:14:00Z,12675.45,12676.9,12670.75,12671.7, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:15:00Z,12671.6,12676.75,12671.6,12674.2, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:16:00Z,12674.6,12675.75,12672.75,12674.05, -, Inactive,0,0,0, -, -,0, -,0
2020-11-13T08:17:00Z,12673.9,12676.4,12671.9,12674.35, -, Inactive,0,0,0, -, -,0, -,0
